company,category,file_name,chunk_idx,text
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,860,The state tobacco control program did this inpart by implementing an unprecedented hard hitting media campaign that placed responsibilityfor the problem of tobacco use on the shoulders of STATE PROGRAMS IN TOBACCO CONTROL 1146the tobacco industry. While the program was in tended to prevent individuals from suffering thehealth consequences of smoking the programmade it clear that this could not be achievedwithout holding the tobacco industry accountablefor its actions and the products it sold.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,861,In the1990s Massachusetts Arizona and Oregon passedvoter referendums earmarking increases in the taxon tobacco products for comprehensive tobacco control programs. In addition to implementing hard hitting me dia campaigns these states focused on changingnorms regarding tobacco use at the communitylevel through the support of local coalitions.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,862,In1991 the National Cancer Institute partnered withthe American Cancer Society to launch the Ameri can Stop Smoking Intervention Study ASSIST .ASSIST s goal was to build a capacity within seven teen health departments to prevent and reduce tobacco use primarily through the application ofpolicy based approaches that would alter the so ciopolitical environment.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,863,Interventions includedmedia advocacy to increase pro tobacco controlmedia coverage strengthening support for cleanindoor air laws reducing youth access to tobaccoproducts limiting tobacco advertising and promo tion increasing tobacco taxes and increasing thedemand for smoking cessation services. In 1993 the CDC Ofﬁce on Smoking and Health OSH established funding for state basedprograms for the District of Columbia and thethirty two states that were not part of the ASSISTproject.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,864,CDC funding provided state health de partments with a core capacity to create a nucleusof trained staff to conduct assessments and collectdata to develop program plans and to establishcoalitions and partnerships that later would beinstrumental in implementing tobacco control pro grams. At the conclusion of the ASSIST project in 1999 the CDC established the National To bacco Control Program which provides approxi mately 57 million annually in funding to the ﬁftystates.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,865,The National Tobacco Control Programsupports the implementation of several programelements including community interventions coun ter marketing program policy and evaluation andsurveillance. These program elements combine toachieve changes in the four goal areas.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,866,In 1999 the CDC issued Best Practices for Com prehensive Tobacco Control Programs which drewupon evidence from the analyses of the past dec ade s comprehensive state tobacco control pro grams to support nine speciﬁc elements of a com prehensive program.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,867,CDC recommends that statesestablish tobacco control programs that containthe following elements Community programs to reduce tobacco use Chronic disease programs to reduce the burden of tobacco related disease School programs Enforcement Statewide programs Counter marketing Cessation programs Surveillance and evaluation Administration and management Approximate annual costs to implement all of the recommended program components have beenestimated to range from 7 to 20 per capita insmall states population under 3 million 6 to 17 per capita in medium sized states population3 million to 7 million and 5 to 16 per capita inlarger states population over 7 million .
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,868,Three other publications have summarized the results from comprehensive state tobacco control programs. The Institute of Medicine National Research Council report State Programs Can Reduce Tobacco Use 2000 concluded that state programs can make a difference.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,869,In 2000 Surgeon General David Satcher released the ﬁrst ever Sur geon General s Report on the effectiveness ofvarious methods to reduce tobacco use educa tional clinical regulatory economic and social.The report offers a science based blueprint forachieving the Healthy People 2010 objectives to reduce tobacco use and its health impact. Also in2000 the Task Force on Community PreventiveServices released a report and recommendationson strategies to reduce exposure to ETS and toincrease smoking cessation.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,870,The evidence that state comprehensive to bacco control programs work is demonstrated by Major reductions in the consumption of tobacco STATE PROGRAMS IN TOBACCO CONTROL 1147 Reduction in the prevalence of tobacco use Increases in medical coverage for cessation efforts Declines in the initiation of tobacco use A growing number of places that are 100 percent smoke free Declines in the illegal sale of tobacco Greater restrictions on the promotion and marketing of tobacco Additional regulation of tobacco products Increase in the price of tobacco products The states that have implemented tobacco control programs have achieved varying degreesof these outcomes as well as others depending onamount of funding and length of time neces sary to implement programs.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,871,After a decade ofimplementing California s programs there is evi dence that long term health outcomes can also beachieved. Two studies released in December 2000indicate that California s declines in lung cancerrates and in heart disease deaths can be associatedwith the impact of the comprehensive tobacco control programs. Another major evolution occurred within state tobacco control programs during the 1990s.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,872,Theaccumulation of a half century of work by re searchers policymakers states economists advo cates and many others resulted in the states suingthe tobacco industry to reclaim Medicaid costsincurred by the states for treating patients withtobacco related illnesses. Mississippi was the ﬁrstto ﬁle such a lawsuit and the ﬁrst to settle. Florida Texas and Minnesota also settled individually withthe tobacco industry.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,873,The other forty six statesreached a collective agreement with the tobacco industry known as the Master Settlement Agree ment MSA which would provide an estimated 206 billion over twenty ﬁve years to the states. In1998 Florida and Mississippi committed 100 million and 64 million respectively in settlementfunds to prevent tobacco use. This presents ahistoric opportunity to secure state funding fortobacco control.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,874,Jeffrey P. Koplan director of the Centers for Disease Control and Prevention has characterizedtobacco control as one of the greatest public healthachievements of the twentieth century and as one of the greatest challenges of the twenty ﬁrst. TheHealthy People 2010 goal of achieving a 12 percent prevalence rate has been reached by only onepopulation segment those individuals with six teen years or more of education. The states have demonstrated that tobacco use can be reduced.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,875,The next steps are to assurethat the states have the resources to plan conduct and evaluate comprehensive tobacco control pro grams. A state s ability to carry out such programswill be dependent on the social economic andpolitical context that supports the use or nonuse oftobacco products.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,876,But it also includes such factorsas past experiences with tobacco control programs the level of knowledge and skill of the practition ers the commitment and resolve of state leader ship collaboration with others adequate fundingto support all the components of a program andthe commitment to long term funding.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,877,D EARELL NIEMEYER MELISSA ALBUQUERQUE SEE ALSO Addiction and Habituation Cancer Cardiovascular Diseases Chewing and SmokelessTobacco Snuff Clean Indoor Air Ordinances Environmental Tobacco Smoke Ofﬁce on Smokingand Health Smoking Behavior Smoking Cessation Smuggling Tobacco Tobacco Control Tobacco Salesto Youth Regulation of B IBLIOGRAPHY Advocacy Institute 2000 . Making The Case State Tobacco Control Policy Brieﬁng Papers. Washington DC Advo cacy Institute Tobacco Control Project.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,878,American Cancer Society 2000 . Communities of Excel lence in Tobacco Control A Community Planning Guide. Atlanta GA ACS National Ofﬁce. California Department of Health Services Tobacco Con trol Section 1998 . A Model for Change The California Experience in Tobacco Control. Sacramento CA Depart ment of Health Services. 2000 . Communities of Excellence in Tobacco Con trol Community Planning Guide. Sacramento CA Department of Health Services. 2000 .
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,879,Toward a Tobacco Free California Strate gies for the 21st Century 2000 2003. Sacramento CA Department of Health Services. Campaign for Tobacco Free Kids 2000 . Show Us the Money An Update on States s Allocation of the Tobacco STATISTICS FOR PUBLIC HEALTH 1148Settlement Funds. Available at http www. tobaccofreekids.org. Centers for Disease Control and Prevention 1999 . Best Practices for Comprehensive Tobacco Control Programs.Atlanta GA CDC.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,880,National Center for Chronic Disease Prevention and Health Promotion Ofﬁce on Smoking and Health. 1999 . Chronic Disease and Health Promotion Adapted from the MMWR Tobacco Topics 1990 1999.Atlanta GA CDC. National Center for Chronic Disease Prevention and Health Promotion. 1999 . State Tobacco Control Highlights. Atlanta GA CDC National Center for Chronic Disease Pre vention and Health Promotion Ofﬁce on Smoking and Health. 2000 . Decline in Lung Cancer Rates Califor nia 1988 1997.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,881,Morbidity and Mortality Weekly Re port 40 47 1066 1069. 2000 . Strategies for Reducing Exposure to Environmental Tobacco Smoke Increasing Tobac co Use Cessation and Reducing Initiation in Com munities and Health Care Systems. A Report on Recommendations of the Task Force on Community Preventive Services. Morbidity and Mortality Weekly Report 49 RR 12 1 11. Firchtenberg C. M. and Glantz S. A. 2000 .
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,882,Associa tion of the California Tobacco Control Program withDeclines in Cigarette Consumption and Mortality from Heart Disease. New England Journal of Medicine 343 24 1772 1777. Institute of Medicine National Research Council 2000 State Programs Can Reduce Tobacco Use. Washington DC National Academy Press. Available at http www. nop.edu html state_tobacco. Partnership for Prevention 2000 . Priorities in Preven tion Real Reform vs. Rhetoric in Tobacco Prevention.Washington DC Author.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,883,Stillman F. Hartman A. and Graubard B. 1999 . The American Stop Smoking Intervention Study Conceptual Framework and Evaluation Design. Evaluation Review 23 3 259 280. U.S. Department of Health and Human Services 1991 . Strategies to Control Tobacco Use in the United States A Blueprint for Public Health Action in the 1990s. Wash ington DC National Institutes of Health National Cancer Institute. 1995 . Community Based Interventions for Smok ers The COMMIT Field Experience.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,884,Washington DC National Institutes of Health National CancerInstitute. 1998 . Tobacco Use among U.S. Racial Ethnic Minority Groups African Americans American Indiansand Alaska Natives Asian American and Paciﬁc Island ers and Hispanics A Report of the Surgeon General.Atlanta GA CDC National Center for ChronicDisease Prevention and Health Promotion Ofﬁce onSmoking and Health. 2000 . Healthy People 2010 Understanding and Improving Health 2nd edition. Washington DC U.S. Government Printing Ofﬁce. 2000 .
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,885,Reducing Tobacco Use A Report of the Surgeon General. Atlanta GA CDC National Center for Chronic Disease Prevention and Health Promo tion Ofﬁce on Smoking and Health. Wakeﬁeld M. and Chaloupka F. J. 1999 . Effectiveness of Comprehensive Tobacco Control Programs in ReducingTeenage Smoking A Review. Chicago IL University of Illinois at Chicago. STATISTICS FOR PUBLIC HEALTH Nearly every day statistics are used to support assertions about health and what people can do toimprove their health.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,886,The press frequently quotesscientiﬁc articles assessing the roles of diet exer cise the environment and access to medical carein maintaining and improving health. Because theeffects are often small and vary greatly from per son to person an understanding of statistics and how it allows researchers to draw conclusionsfrom data is essential for every person interestedin public health.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,887,Statistics is also of paramountimportance in determining which claims regard ing factors affecting our health are not valid notsupported by the data or are based on faultyexperimental design and observation.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,888,When an assertion is made such as electromagnetic ﬁelds are dangerous or smok ing causes lung cancer statistics plays a centralrole in determining the validity of such statements.Methods developed by statisticians are used toplan population surveys and to optimally designexperiments aimed at collecting data that allowsvalid conclusions to be drawn and thus eitherconﬁrm or refute the assertions.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,889,Biostatisticiansalso develop the analytical tools necessary to de rive the most appropriate conclusions based onthe collected data. STATISTICS FOR PUBLIC HEALTH 1149ROLE OF BIOSTATISTICS IN PUBLIC HEALTH In the Institute of Medicine s report The Future of Public Health the mission of public health is de ﬁned as assuring conditions in which people canbe healthy.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,890,To achieve this mission three functionsmust be undertaken 1 assessment to identifyproblems related to the health of populations and determine their extent 2 policy development to prioritize the identiﬁed problems determine pos sible interventions and or preventive measures set regulations in an effort to achieve change andpredict the effect of those changes on the popula tion and 3 assurance to make certain that neces sary services are provided to reach the desiredgoal as determined by policy measures and tomonitor how well the regulators and other sectorsof the society are complying with policy.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,891,An additional theme that cuts across all of the above functions is evaluation that is how well arethe functions described above being performed. Biostatistics plays a key role in each of these functions. In assessment the value of biostatistics lies in deciding what information to gather to identify health problems in ﬁnding patterns incollected data and in summarizing and presentingthese in an effort to best describe the target popu lation.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,892,In so doing it may be necessary to designgeneral surveys of the population and its needs toplan experiments to supplement these surveys and to assist scientists in estimating the extentof health problems and associated risk factors.Biostatisticians are adept at developing the neces sary mathematical tools to measure the problems to ascertain associations of risk factors with dis ease and creating models to predict the effects ofpolicy changes.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,893,They create the mathematical toolsnecessary to prioritize problems and to estimate costs including undesirable side effects of preven tive and curative measures. In assurance and policy development bio statisticians use sampling and estimation methodsto study the factors related to compliance andoutcome. Questions that can be addressed includewhether an improvement is due to compliance orto something else how best to measure compli ance and how to increase the compliance level inthe target population.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,894,In analyzing survey data biostatisticians take into account possible inaccu racies in responses and measurements both inten tional and unintentional. This effort includes howto design survey instruments in a way that checksfor inaccuracies and the development of tech niques that correct for nonresponse or for missingobservations. Finally biostatisticians are directlyinvolved in the evaluation of the effects of inter ventions and whether to attribute beneﬁcial changesto policy.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,895,UNDERSTANDING VARIATION IN DATA Nearly all observations in the health ﬁeld show considerable variation from person to person making it difﬁcult to identify the effects of a givenfactor or intervention on a person s health. Mostpeople have heard of someone who smoked everyday of his or her life and lived to be ninety or ofthe death at age thirty of someone who neversmoked.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,896,The key to sorting out seeming contradic tions such as these is to study properly chosengroups of people samples and to look for theaggregate effect of something on one group ascompared to another. Identifying a relationship for example between lung cancer and smoking does not mean that everyone who smokes will getlung cancer nor that if one refrains from smokingone will not die from lung cancer.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,897,It does mean however that the group of people who smoke aremore likely than those who do not smoke to diefrom lung cancer. How can we make statements about groups of people but be unable to claim with any certaintythat these statements apply to any given individualin the group Statisticians do this through the useof models for the measurements based on ideas ofprobability.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,898,For example it can be said that theprobability that an adult American male will diefrom lung cancer during one year is 9 in 100 000for a nonsmoker but is 190 in 100 000 for asmoker. Dying from lung cancer during a year iscalled an event and probability is the sciencethat describes the occurrence of such events. For alarge group of people quite accurate statementscan be made about the occurrence of events eventhough for speciﬁc individuals the occurrence isuncertain and unpredictable.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,899,A simple but usefulmodel for the occurrence of an event can be made based on two important assumptions 1 for a group of individuals the probability that an event STATISTICS FOR PUBLIC HEALTH 1150occurs is the same for all members of the group and 2 whether or not a given person experiencesthe event does not affect whether others do. Theseassumptions are known as 1 common distribu tion for events and 2 independence of events.This simple model can apply to all sorts of publichealth issues.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,900,Its wide applicability lies in the free dom it affords researchers in deﬁning events andpopulation groups to suit the situation beingstudied. Consider the example of brain injury and helmet use among bicycle riders. Here groups canbe deﬁned by helmet use yes no and the event is severe head injury resulting from a bicycle acci dent. Of course more comprehensive models canbe used but the simple ones described here arethe basis for much public health research.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,901,Table 1presents hypothetical data about bicycle accidentsand helmet use in thirty cases. It can be seen that 20 percent 2 out of 10 of those not wearing a helmet sustained severe headinjury compared to only 5 percent 1 out of 20 among those wearing a helmet for a relative riskof four to one. Is this convincing evidence Anapplication of probability tells us that it is not andthe reason is that with such a small number ofcases this difference in rates is just not that unu sual.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,902,To better understand this concept the mean ing of probability and what conclusions can drawnafter setting up a model for the data must bedescribed. Probability is the branch of mathematics that uses models to describe uncertainty in the occur rence of events. Suppose that the chance of severe head injury following a bicycle accident is one in ten. This risk can be simulated using a spinningdisk with the numbers 1 through 10 equallyspaced around its edge with a pointer in thecenter to be spun.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,903,Since a spinner has no memory spins will be independent. A spin will indicatesevere head injury if a 1 shows up and no severehead injury for 2 through 10. The pointercould be spun ten times to see what could happenamong ten people not wearing a helmet. Thetheory of probability uses the binomial distribu tion to tell you exactly what could happen with tenspins and how likely each outcome is.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,904,For exam ple the probability that we would not see a 1 inten spins is .349 the probability that we will seeTable 1 Wearing helmetNot wearing helmet Severe head injury Not severe head injury1 192 8 SOURCE Courtes y of author. exactly one 1 in ten spins is .387 exactly two is .194 exactly three is .057 exactly four is .011 exactly ﬁve is .001 with negligible probabilityfor six or more.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,905,So if this is a good model forhead injury the probability of two or more peo ple experiencing severe head injury in ten acci dents is .264. A common procedure in statistical analysis is to hypothesize that no difference exists between two groups called the null hypothesis and then to use the theory of probability to determine howtenable such an hypothesis is. In the bicycle acci dent example the null hypothesis states that therisk of injury is the same for both groups.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,906,Probabil ity calculations then tell how likely it is under nullhypothesis to observe a risk ratio of four or morein samples of twenty people wearing helmets andten people not wearing helmets. With a commonrisk of injury equal to one in ten for both groups and with these sample sizes the surprising answeris that one will observe a risk ratio greater thanfour quite often about 16 percent of the time which is far too large to give us conﬁdence inasserting that wearing helmets prevents head injury.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,907,This is the essence of statistical hypothesis testing. One assumes that there is no difference inthe occurrences of events in our comparison groups and then calculates the probabilities of variousoutcomes. If one then observes something that hasa low probability of happening given the assump tion of no differences between groups then onerejects the hypothesis and concludes that there is adifference.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,908,To thoroughly test whether helmet usedoes reduce the risk of head injury it is necessaryto observe a larger sample large enough so thatany observed differences between groups cannotbe simply attributed to chance.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,909,STATISTICS FOR PUBLIC HEALTH 1151SOURCES OF DATA Data used for public health studies come from observational studies as in the helmet use exam ple above from planned experiments and fromcarefully designed surveys of population groups.An example of a planned experiment is the use ofa clinical trial to evaluate a new treatment forcancer.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,910,In these experiments patients are ran domly assigned to one of two groups treatmentor placebo a mock treatment and then fol lowed to ascertain whether the treatment affectsclinical outcome. An example of a survey is theNational Health and Nutrition Examination Sur vey NHANES conducted by the National Centerfor Health Statistics. NHANES consists of inter views of a carefully chosen subset of the popula tion to determine their health status but chosenso that the conclusions apply to the entire U.S.population.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,911,Both planned experiments and surveys of popu lations can give very good data and conclusions partly because the assumptions necessary for theunderlying probability calculations are more likelyto be true than for observational studies. Nonethe less much of our knowledge about public healthissues comes from observational studies and aslong as care is taken in the choice of subjects and inthe analysis of the data the conclusions can be valid.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,912,The biggest problem arising from observa tional studies is inferring a cause and effect rela tionship between the variables studied. The origi nal studies relating lung cancer to smoking showed astriking difference in smoking rates between lungcancer patients and other patients in the hospitalsstudied but they did not prove that smoking wasthe cause of lung cancer.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,913,Indeed some of theoriginal arguments put forth by the tobacco com panies followed this logic stating that a signiﬁcantassociation between factors does not by itself prove acausal relationship. Although statistical inferencecan point out interesting associations that couldhave a signiﬁcant inﬂuence on public health policyand decision making these statistical conclusionsrequire further study to substantiate a cause and effect relationship as has been done convincinglyin the case of smoking.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,914,A tremendous amount of recent data is readily available through the Internet. These include al ready tabulated observations and reports as wellas access to the raw data. Some of this data cannot be accessed through the Internet because of conﬁ dentiality requirements but even in this case it issometimes possible to get permission to analyzethe data at a secure site under the supervision ofemployees of the agency. Described here are someof the key places to go for data on health.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,915,FullInternet addresses for the sites below can be foundin the bibliography. A comprehensive source can be found at Fedstats which provides a gateway to over onehundred federal government agencies that com pile publicly available data. The links here arerather comprehensive and include many not di rectly related to health.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,916,The key government agencyproviding statistics and data on the extent of thehealth illness and disability of the U.S. populationis the National Center for Health Statistics NCHS which is one of the centers of the Centers forDisease Control and Prevention CDC . The CDCprovides data on morbidity infectious and chronicdiseases occupational diseases and injuries vac cine efﬁcacy and safety studies.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,917,All the centers ofthe CDC maintain online lists of their thousands ofpublications related to health many of which arenow available in electronic form.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,918,Other majorgovernmental sources for health data are theNational Cancer Institute which is part of theNational Institutes of Health the U.S. Bureau ofthe Census and the Bureau of Labor Statistics.The Agency for Healthcare Research and Qualityis an excellent source for data relating to thequality access and medical effectiveness of healthcare in the United States.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,919,The National Highwayand Trafﬁc Safety Administration in addition topublishing research reports on highway safety provides data on trafﬁc fatalities in the FatalityAnalysis Reporting System which can be que ried to provide data on trafﬁc fatalities in theUnited States. A number of nongovernmental agencies share data or provide links to online data related tohealth. The American Public Health Associationprovides links to dozens of databases and researchsummaries.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,920,The American Cancer Society pro vides many links to data sources related to cancer.The Research Forum on Children Families andthe New Federalism lists links to numerous stud ies and data on children s health including theNational Survey of America s Families. STATISTICS FOR PUBLIC HEALTH 1152Table 2 Wearing helmetNot wearing helmet Severe head injury Not severe head injury5 9510 41 SOURCE Courtes y of author.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,921,Much of public health is concerned with inter national health and the World Health Organiza tion WHO makes available a large volume of dataon international health issues as well as provideslinks to its publications. The Center for Interna tional Earth Science Information Network pro vides data on world population and its goals are tosupport scientists engaged in international research.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,922,The Internet provides an opportunity for health research unequaled in the history of public health.The accessibility quality and quantity of data areincreasing so rapidly that anyone with an under standing of statistical methodology will soon beable to access the data necessary to answer ques tions relating to health. ANALYSIS OF TABULATED DATA One of the most commonly used statistical tech niques in public health is the analysis of tableddata which is generally referred to as contin gency table analysis.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,923,In these tables observedproportions of adverse events are compared in thecolumns of the table by a method known as a chi square test. Such data can naturally arise from any of the three data collection schemes men tioned. In our helmet for example observationaldata from bicycle accidents were used to create atable with helmet use deﬁning the columns andhead injury the rows. In a clinical trial the col umns are deﬁned by the treatment placebo groups and the rows by outcome e.g. disease remissionor not .
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,924,In a population survey columns can bedifferent populations surveyed and rows indica tors of health status e.g. availability of healthinsurance . The chi square test assumes that thereis no difference between groups and calculates astatistic based on what would be expected if noTable 3 Wearing helmetNot wearing helmet Severe head injury Not severe head injury9.934 90.0665.066 45.933Row totals 15 136 Column totals 100 51 151 SOURCE Courtesy of author. difference truly existed and on what is actually observed.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,925,The calculation of the test statistic andthe conclusions proceed as follows 1. The expected frequency E is calculated assuming no difference for each cell inthe table by ﬁrst adding to get the totalsfor each row the totals for each column and the grand total equal to the totalsample size then for each cell weﬁnd the expected count E rowtotal columntotal grandtotal . 2. For each cell in the table let O be the observed count and calculate O E 2 E. 3.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,926,The values from step 2 are summed over all cells in the table. This is the teststatistic X. 4. If X exceeds 3.96 for a table with four cells then the contingency table is said tobe statistically signiﬁcant. If the sampleand the resulting analysis is repeated alarge number of times this signiﬁcantresult will happen only 5 percent of thetime when there truly is no differencebetween groups and hence this is called a 5 percent signiﬁcance test. 5.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,927,For tables with more than two rows and or columns different comparisonsvalues are needed. For a table with sixcells we check to see if X is larger than5.99 with eight cells we compare X to7.81 and for nine or ten cells we compareX to 9.49. 6. This method has problems if there are too many rows and columns and not enoughobservations.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,928,In such cases the tableshould be reconﬁgured to have a smaller STATISTICS FOR PUBLIC HEALTH 1153Table 4 Wearing helmetNot wearing helmet Severe head injury Not severe head injury2.450 0.2704.805 0.530 SOURCE Courtes y of author. number of cells. If any of the E values in a table fall below ﬁve some of the rowsand or columns should be combined tomake all values of E ﬁve or more. Suppose a larger data set is used for our helmet use head injury example see Table 2 .
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,929,It is worthwhile noting that the proportions showing head injury for these data are almost thesame as before but that the sample size is nowconsiderably larger 151. Following the steps out lined above the chi square statistic can be calcu lated and conclusions can be drawn 1. The total for the ﬁrst column is 100 for the second column 51 for the ﬁrst row15 and for the second row 136.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,930,Thegrand total is 151 the total sample size.The expected frequencies that is the Es assuming no difference in injury ratesbetween the helmet group and the nohelmet group are given in Table 3. It isquite possible for the Es to be non integer and if so we keep the decimal part in allour calculations. 2. The values for O E 2 E are presented in Table 4. 3. X 8.0554. Because this exceeds 3.84 we have a signiﬁcant association between the helmetuse and head injury at the 5 percent level.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,931,The chi square procedure presented here is one of the most important analytic techniquesused in public health research. Its simplicity allowsit to be widely used and understood by nearly allprofessionals in the ﬁeld as well as by interestedthird parties. Much of what we know about whatTable 5 Low blood lead levelHigh blood lead level Low soil lead level High soil lead level63 3737 63 SOURCE Courtesy of author. makes us healthy or what endangers our lives has been shown through the use of contingency tables.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,932,STUDYING RELATIONSHIPS AMONG VARIABLES A major contribution to our knowledge of public health comes from understanding trends in dis ease rates and examining relationships amongdifferent predictors of health. Biostatisticians ac complish these analyses through the ﬁtting ofmathematical models to data. The models can varyfrom a simple straight line ﬁt to a scatter plot of X Y observations all the way to models with a varietyof nonlinear multiple predictors whose effectschange over time.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,933,Before beginning the task ofmodel ﬁtting the biostatistician must ﬁrst be thor oughly familiar with the science behind the meas urements be this biology medicine economics or psychology. This is because the process mustbegin with an appropriate choice of a model.Major tools used in this process include graphicsprograms for personal computers which allowthe biostatistician to visually examine complexrelationships among multiple measurements onsubjects.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,934,The simplest graph is a two variable scatter plot using the y axis to represent a response vari able of interest the outcome measurement andthe x axis for the predictor or explanatory vari able. Typically both the x and y measurementstake on a whole range of values commonly re ferred to as continuous measurements or some times as quantitative variables.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,935,Consider for ex ample the serious health problem of high blood lead levels in children known to cause seriousbrain and neurologic damage at levels as low as 10micrograms per deciliter. Since lead was removedfrom gasoline blood levels of lead in children in STATISTICS FOR PUBLIC HEALTH 1154Figure 1 log soil lead 1 1.5 2 2.5 3 3.5 4 .50.511.5 log blood lead SOURCE Courtesy of author. the United States have been steadily declining but there is still a residual risk from environmentalpollution.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,936,One way to assess this problem is torelate soil lead levels to blood levels in a survey ofchildren taking a measurement of the blood leadconcentration on each child and measuring thesoil lead concentration in milligrams per kilo gram from a sample of soil near their residences.As is often the case a plot of the blood levels andsoil concentrations shows some curvature so trans formations of the measurements are taken to makethe relationship more nearly linear.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,937,Choices com monly used for transforming data include takingsquare roots logarithms and sometimes recipro cals of the measurements. For the case of lead logarithms of both the blood levels and of the soilconcentrations produce an approximately linearrelationship. Of course this is not a perfect rela tionship so when plotted the data will appear as acloud of points as shown in Figure 1.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,938,This plot representing two hundred children was produced by a statistical software programcalled Stata using as input values from a numberof different studies on this subject. On the graph the software program plotted the ﬁtted straightline to the data called the regression equation of yon x. The software also prints out the ﬁtted regres sion equation y .29x .01.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,939,How does one inter pret this regression First it is not appropriate tointerpret it for an individuals it applies to thepopulation from which the sample was taken. Itsays that a increase of 1 in log soil lead concentra tion will correspond on average to an increase in STATISTICS FOR PUBLIC HEALTH 1155log blood lead of .29. To predict the average blood lead level given a value for soil lead theentire equation is used.
